시도,시군구,업태,주메뉴,업소명,주소,전화번호 
경남,창녕군,한식,"소고기, 돼지고기",월남쌈샤브이야기,남지읍 남지중앙로 83-1,055-526-4296
경남,창녕군,한식,"한우생고기, 돼지고기",자미정숯불생고기,부곡면 온천중앙로 52,055-536-5402
경남,창녕군,한식,"김치찌개, 소고기전골",전주식당,부곡면 온천중앙로 64,055-536-5577
경남,창녕군,한식,"삼계탕,석쇠불고기",조선옥삼계탕,남지읍 남지리 981-8,055-526-1044
경남,창녕군,한식,한우불고기,조은집애인동초한우,영산면 동리 242-6,055-536-6001
경남,창녕군,한식,삼계탕,주왕산삼계탕,창녕읍 화왕산1로 69,055-533-9985
경남,창녕군,한식,"순대전골, 모듬순대",진짜순대집,도천면 일리새긴길 8,055-536-4388
경남,창녕군,한식,"한우쇠고기,된장찌개",창녕대가,창녕읍 말흘리 45-7,055-532-3301
경남,창녕군,한식,한우전문,창녕한우프라자,영산면 죽사리 324-1.345.A동,055-536-0475
경남,창녕군,한식,냉면,통일냉면,도천면 개울길 29-8,055-521-8852
경남,창녕군,일식,"생선회,모밀국수,우동",하나비,창녕읍 말흘리 268-1,055-532-0074
경남,창녕군,한식,등심구이,한우동네식육식당,창녕읍 우포1대로 1606,055-533-3739
경남,창녕군,한식,"촌닭,오리백숙,송이백숙",향촌가든,도천면 덕곡리 290-2,055-536-4450
경남,창녕군,한식,돼지갈비,화덕본가,남지읍 남지중앙1길 17-1,055-521-8592
경남,창녕군,한식,"돼지갈비,소갈비",화왕산갈비마을,창녕읍 송현리 73-6,055-532-9292
경남,창녕군,한식,"수제비,버섯전골",화왕산풀향기식당,창녕읍 자하곡길 75,055-533-9098
경남,창녕군,한식,"한우등심,지리산흑돼지",황부자숯불갈비,부곡면 거문리 215-9.10.11,055-536-5103
경남,창녕군,한식,한우전문,창녕한우,창녕읍 우포2로 1200,055-533-3321
경남,창녕군,한식,"불고기전골,황태전골",흥부네전골,부곡면 거문리 217-5,055-536-0293
경남,고성군,한식,돼지갈비,갈비명가가야골,고성읍 신월로 89,055-674-1237
경남,고성군,한식,모듬회,강바다횟집,회화면 당항길 34-43,055-673-7664
경남 ,고성군,한식,생선회,강변자연산횟집,회화면 회진로 76-11,055-673-0500
경남 ,고성군,한식,돼지갈비,고성축산농협한우프라자2호점,회화면 남해안대로 3762,055-673-9172
경남,고성군,한식,모듬회,고성하모횟집,고성읍 중앙로 73,055-672-0055
경남 ,고성군,한식,한우고기,공룡나라고성한우프라자,고성읍 성내로 43 외 1필지,055-673-3388
경남,고성군 ,한식,생선회,공룡알,고성읍 공룡로 3078,055-674-1158
경남,고성군,한식,생선회,남포로,고성읍 공룡로 3078,055-674-5526
경남,고성군,한식,오리훈제육,늘봄가든,고성읍 송학고분로 21-40,055-674-1321
경남,고성군,한식,돼지불고기,대가저수지가든,고성읍 덕선2길 30,055-674-7612
경남,고성군,양식,"스파게티, 피자",바닷가에햇살한스푼,고성읍 신월로 157,055-673-6160
경남 ,고성군,한식,생선회,바닷길,고성읍 공룡로 3078,055-674-1255
경남 ,고성군,한식,"냉면, 갈비찜",새로운통일냉면,회화면 배둔로 105-4,055-672-9650
경남,고성군,한식,"생고기, 삼겹살",소몰이돈사랑,고성읍 중앙로 32-8,055-674-5558
경남,고성군,한식,한정식,수라한정식,고성읍 동외로 148-13,055-674-0118
경남,고성군,한식,돼지갈비,시군면서서,고성읍 동외로 148-30,055-672-1631
경남 ,고성굱,한식,오리고기,오리랑,회화면 영회로 2209-39,055-673-5299
경남,고성군,한식,자연산모듬회,용골횟집,하이면 덕명5길 44,055-832-3489
경남,고성군,한식,"숯불갈비, 냉면",우성갈비,고성읍 성내로 151번길 4,055-674-4543
경남,고성군,한식,장어구이,우정장어,영오면 오서1길 31,055-673-9229
경남 ,고성군,한식,한정식,정든집,고성읍 남해안대로 2226,055-672-1318
경남 ,고성군,한식,생선회,좌부내,동해면 외산로 635,055-672-1157
경남 ,고성군,한식,오리불고기,주남오리궁,고성읍 성내로 76,055-674-3775
경남,고성군,한식,야채쌈밥정식,참그맛이향쌈밥,고성읍 성내로 143번길 6,055-673-6133
경남,고성군,한식,"염소, 오리불고기",천왕산가든,고성읍 상정대로 532-88,055-672-2853
경남,고성군,한식,한정식,초가한정식,고성읍 기월2길 71-66,055-672-9003
경남 ,고성군,한식,"칼국수, 흑돼지삼겹살",팔송정식당,상리면 무선4길 3,055-673-7977
경남,고성군,한식,삼계탕,공룡전복삼계탕,하이면 남일로 418,055-835-9396
경남,고성군,한식,"쇠고기구이, 삼겹살",한우사랑,고성읍 신월4길 5-26,055-673-4290
경남,고성군,한식,"돼지고기, 주꾸미, 냉면",해밀,"거류면 당동6길 17, 102호",055-672-7675
경남,고성군,한식,"자연산모듬회, 매운탕",해변횟집,거류면 당동해안길 38,055-672-2155
경남,고성군,한식,한정식,캠프흙시루가든,하이면 사곡3길 48,055-832-8822
경남,고성군,한식,생선회,당항포그린횟집,회화면 당항만로 967,055-673-2456
경남,고성군,한식,"삼겹살, 한우갈비",한우마당,고성읍 기월1길 12,055-672-3245
경남,고성군,한식,"멸치회, 쌈밥정식",봄,동해면 내산2길 26-4,055-673-3359
경남,고성군,한식,"곰탕, 설렁탕",이황가,개천면 연화산1로 594,055-672-0362
경남,고성군,일식,"일식, 초밥",원궁,고성읍 중앙로 53,055-674-2260
경남,고성군,양식,스파게티,쉐프네,고성읍 동외로156번길 31,055-673-5105
경남,고성군,중식,"중국식 , 쟁반짜장",짜장박사,상리면 부포4길 41,055-674-6555
경남,남해군,한식,"연잎밥, 대통밥",남해 대청마루,삼동면 동부대로 1293,055-867-0248
경남,남해군,한식,마늘삼계탕,재두식당,상주면 남해대로 918-6,055-862-6022
경남,남해군,기타,"생선회, 매운탕",생선횟집,설천면 노량로183번길 22,055-862-2627
경남,남해군,일식,"생선회,초밥",만복초밥,남해읍 화전로38번길 25-1,055-864-6801
경남,남해군,기타,생선회,하나로횟집,상주면 상주로 12-6,055-862-2166
경남,남해군,기타,생선회,오륙도회센타,미조면 미송로 38,055-867-5699
경남,남해군,기타,"한정식, 영양돌솥밥, 창선고사리 육개장",수정숯불갈비,창선면 창선로66번길 6-11,055-867-4416
경남,남해군,기타,"생선회,매운탕",촌놈횟집,미조면 미조로 22,055-867-4977
경남,남해군,기타,생선회,상주바다횟집,상주면 남해대로675번길 75,055-863-5226
경남,남해군,분식,칼국수,좋은인연,남해읍 망운로 7,055-863-1213
경남,남해군,기타,"생선회,회덮밥",제일횟집,설천면 노량로183번길 10,055-862-2484
경남,남해군,기타,생선회,철따라맛따라 남해어장횟집,상주면 남해대로675번길 76,055-863-0166
경남,남해군,기타,"생선회, 매운탕",파도횟집,이동면 남해대로 1588,055-862-0710
경남,남해군,기타,"생선회,매운탕",대구횟집,설천면 노량로183번길 20,055-862-3747
경남,남해군,한식,"백숙(오리,닭)",산마루가든,고현면 화방로 332-7,055-862-3004
경남,남해군,한식,"장어구이, 장어탕",박가부대찌개,남해읍 남해대로 2770,055-862-5594
경남,남해군,기타,"생선회,매운탕",보물선횟집,창선면 동부대로2964번길 53 (1층),055-867-0646
경남,남해군,기타,"생선회, 매운탕",단학횟집,"창선면 동부대로2964번길 49-3 (외2필지(11-1,1072-4) 1,2층)",055-867-7220
경남,남해군,기타,"생선회,물회",보물성횟집,미조면 미송로 40 (외1필지(105-22) 1층),055-867-8566
경남,남해군,기타,생선회,바다향기회센타,"미조면 미조로 2 ((1,2층))",055-867-4447
경남,남해군,기타,멸치쌈밥,남해 어부림,"삼동면 동부대로 1126 (1동(2층),2동(1층))",055-867-3362
경남,남해군,기타,생선회,전망대횟집,남면 남서대로 1379,055-863-5703
경남,남해군,기타,"생고기, 돼지갈비",용궁정숯불갈비,이동면 무림로 89-12,055-863-0229
경남,남해군,기타,"쫄복탕, 복국",햇살복집,삼동면 동부대로 1043,055-867-1320
경남,남해군,한식,"보쌈,생선구이",미소담,남해읍 화전로 152,055-864-1655
경남,남해군,한식,"멸치쌈밥, 정식",가산식당,미조면 미조로 244 (1층),055-867-5775
경남,남해군,기타,소고기,남해암소한마당,이동면 강진만로 200-6,055-863-9999
경남,남해군,한식,"멸치쌈밥, 두부",남해향촌,삼동면 동부대로 1278,055-867-7791
경남,남해군,한식,"멸치쌈밥, 멸치회",나들길,삼동면 동부대로 1868,055-867-3421
경남,남해군,한식,전복죽,팔도 전복죽· 해물,미조면 미송로 54,055-867-4475
경남,남해군,한식,"생선구이정식, 멸치쌈밥",풍운정,"삼동면 동부대로 1587, 2층",055-867-0204
경남,남해군,중식,"탕수육, 짜장면, 짬뽕",이화원,상주면 상주로74번길 3-4,055-863-1101
경남,남해군,한식,멸치쌈밥,남해 사랑채,"이동면 남해대로1567번길 12, 2층",055-863-5244
경남,하동군,한식,"재첩국, 재첩회",원조재첩국나루터식당,고전면 재첩길 286,055-882-1370
경남,하동군,한식,"재첩정식, 재첩회",원조강변할매재첩국식당,고전면 재첩길 286-1,055-882-1369
경남,하동군,한식,"정식, 된장찌개,",섬진강식당,고전면 재첩길 237,055-883-0247
경남,하동군,한식,"대구탕, 정식, 찜",용궁식당,하동읍 굴다리2길 49,055-884-4691
경남,하동군,한식,"산채정식, 된장찌개, 정식",쉬어가기 좋은 날,화개면 쌍계사길 6,055-883-4375
경남,하동군,한식,"돼지갈비, 정식, 된장찌개",금성숯불갈비,금성면 신도길 124,055-883-3834
경남,하동군,한식,"정식, 된장찌개. 김치찌개",청운식당,화개면 쌍계사길 6,055-883-1666
경남,하동군,한식,"옺닭, 삼게탕",범바구집,하동읍 범바위길 1,055-884-4583
경남,하동군,한식,"참게가리장, 재첩국",섬진강횟집,하동읍 섬진강대로 2539-8,055-883-5527
경남,하동군,한식,"참게가리장, 재첩국",돌팀이횟집,하동읍 섬진강대로 2576,055-883-5523
경남,하동군,한식,"재첩국, 참게탕",이화가든,하동읍 섬진강대로 2507,055-884-0075
경남,하동군,한식,"은어밥, 참게탕",혜성식당,화개면 화개로 48,055-883-2140
경남,하동군,한식,"백숙, 정식",청뫼산장,청암면 청학로 2524,055-884-2869
경남,하동군,한식,"정식, 국수, 돈까스",오케이 빌리지,청암면 청학로 1825-5,055-884-6760
경남,하동군,일식,"회, 매운탕",회성회센타,금남면 쇠끝길 10,055-882-0491
경남,하동군,일식,"회, 정식, 매운탕",일송정회센타,진교면 술상길 171-9,055-883-2874
경남,하동군,일식,"횟집, 매운탕",큰바다횟집,금남면 노량해안길 155,055-882-1500
경남,하동군,일식,"회,매운탕",부두횟집,하동읍 부두길 19-20,055-883-8388
경남,하동군,한식,"재첩국, 재첩회",하동아지매재첩식당,고전면 재첩길 110,055-882-1117
경남,하동군,한식,쌈밥정식,매실떡갈비,하동읍 중앙로 108,055-883-8118
경남,하동군,한식,"재첩국, 재첩회무침",하동원조할매재첩식당,하동읍 섬진강대로 1686,055-884-1034
경남,하동군,한식,"정식, 삼겹살 김치찌개",하동솔잎돼지,횡천면 횡보길 2-6,055-884-1889
경남,하동군,일식,"회, 매운탕",덕원회센타,금남면 노량해안길 37,055-882-0262
경남,하동군,한식,"돼지고기, 소고기",하동솔잎한우프라자,고전면 하동읍성로 9,055-884-1515
경남,하동군,일식,"회, 매운탕",제일회센타,금남면 노량해안길 217,055-882-0301
경남,하동군,일식,"초밥, 회,매운탕",하동갈매기 회초밥,진교면 경충로 1051,055-883-8454
경남,하동군,한식,"재첩국, 참게정식",향원식당,화개면 쌍계로 14,055-883-4868
경남,산청군,한식,"메기찜,자라탕",강변식당,산청읍 꽃봉산로 30-5,055-973-2346
경남,산청군,한식,쏘가리탕,남원식당,생초면 산수로 1018,055-972-1606
경남,산청군,중식,"중화요리(짜장면,우동",아리산반점,산청읍 친환경로 2655,055-973-8097
경남,산청군,한식,피리쪼림,물레방아식당,시천면 남명로 59-8,055-972-8290
경남,산청군,한식,산채한정식,보현갈비식육식당,시천면 남명로 223,055-972-8000
경남,산청군,한식,"복국, 족발, 복수육",한양왕족발복어,신안면 원지강변로 105-1,055-972-6872
경남,산청군,한식,"한방오리백숙, 닭백숙",갑을식당,삼장면 평촌유평로 572,055-973-0053
경남,산청군,한식,"다슬기탕, 백숙, 메기탕",조개골산장,삼장면 평촌유평로 943,055-973-5425
경남,산청군,한식,생선정식,할매곰탕,산청읍 중앙로2번길 9,055-973-0505
경남,산청군,한식,"산채비빔밥, 육게장",(주)대교산청(상)휴게소,단성면 통영대전고속도로 76,055-973-5970
경남,산청군,한식,"산채비빔밥, 육게장",(주)대교산청(하)휴게소,단성면 통영대전고속도로 77,055-973-9036
경남,산청군,한식,"홍화특미, 영양돌솥밥",홍화원식당,신안면 둔철산로 39,055-973-9555
경남,산청군,한식,소고기 구이,물장구식육식당,생비량면 지리산대로 4285,055-973-8333
경남,산청군,한식,"육류구이,한방갈비곰",영도숯불갈비,신안면 원지강변로63번길 6,055-973-9284
경남,산청군,기타,우럭찜,만포정횟집,신안면 원지강변로 67-15,055-973-3666
경남,산청군,한식,약초사슴요리. 유황오리,개미정산장식당,시천면 지리산대로 1387,055-972-7777
경남,산청군,한식,"홍화새싹비빔밥, 홍화칼국수",홍화약초식당,신안면 둔철산로 39,055-973-9556
경남,산청군,한식,한우생고기구이.소고기국밥,생진식육가든,생비량면 지리산대로 4117,055-972-1196
경남,산청군,한식,"오리불고기, 흑돼지구이",지리산장당계곡식당,삼장면 덕산대포로245번길 152,055-973-8428
경남,산청군,한식,오리불고기,오리하우스,신안면 원지로 178,055-974-2525
경남,산청군,한식,"영실한우명품스페셜,영실한우명품모둠,영실한우꽃등심",영실한우프라자,단성면 목화로 912,055-974-3118
경남,산청군,한식,"약선한상,약선코스요리,약선특반상,약선수라반상",동의약선관,금서면 동의보감로555번길 150,055-972-7730
경남,산청군,뷔페식,한식뷔페,열매랑 뿌리랑 정식뷔페,시천면 남명로 228,055-972-6971
경남,산청군,한식,"해삼물전골,소불고기낙지전골,비빔밥",오감원 레스토랑,금서면 동의보감로479번길 43,055-972-7000
경남,함양,한식,멸치쌈밥,안의원조갈비집,안의면 광풍로 127-2,055-962-0666
경남,함양,한식,"갈비탕, 갈비찜",안의갈비탕,안의면 강변로 317,055-962-4333
경남,함양,한식,"곱창전골, 불고기백반",갑을식당,함양읍 함양로 1106,055-962-3540
경남,함양,한식,멸치쌈밥,대웅,함양읍 용평중앙길 11-2,055-963-2154
경남,함양,한식,샤브샤브,쌈촌구이&샤브,함양읍 학사루3길 18-1,055-963-8149
경남,함양,한식,"메기메운탕, 메기찜",수동메기메운탕,수동면 거함대로 621,055-963-5536
경남,함양,한식,멸치쌈밥,상림숯불갈비,함양읍 서위천길 29,055-963-6674
경남,함양,한식,멸치쌈밥,샤브향함양점,함양읍 동위천1길 5,055-963-8149
경남,함양,한식,"바다회, 물메기탕, 대구탕",청정해역,함양읍 중앙시장길 2-16,055-962-2283
경남,함양,한식,멸치쌈밥,청해수산,함양읍 용평길 12-4,055-963-8120
경남,함양,한식,한정식,청학산,함양읍 함양로 619-6,055-962-4281
경남,함양,중식,멸치쌈밥,신화루,함양읍 상림3길 6,055-964-6633
경남,함양,한식,멸치쌈밥,노가면옥,함양읍 용평길 35,055-964-0340
경남,함양,한식,멸치쌈밥,24시 1004 화로구이,함양읍 필봉산길 63,055-963-2607
경남,함양,한식,멸치쌈밥,바우석쇠,함양읍 용평1길 9,055-964-2208
경남,함양,한식,멸치쌈밥,연밭식육식당,함양읍 학사루1길 1,055-963-8890
경남,함양,한식,오곡정식,늘봄가든,함양읍 필봉산길 65,055-962-6996
경남,함양,한식,"낙지전골, 낙지해물칼국수",도야낙지,함양읍 용평길 11-11,055-963-3844
경남,함양,한식,멸치쌈밥,삼순이네 돌판아구찜 복어요리,함양읍 용평길 31-3,055-964-2514 
경남,함양,한식,"닭갈비, 흑미삼계탕",닭이봉,함양읍 함양로 1148,055-962-1707
경남,함양,한식,한우전문,함양산청축협한우프라자,함양읍 뇌계길 6,055-964-0622
경남,함양,한식,멸치쌈밥,예가원,함양읍 함양로 1243,055-963-8700
경남,함양,한식,멸치쌈밥,예다믄,함양읍 필봉산길 60,055-964-0339
경남,함양,한식,"초계막국수, 궁중한방오리",농월초계탕,안의면 육십령로 3102,055-962-4945
경남,함양,한식,멸치쌈밥,해원복국,함양읍 함양로 1257,055-964-6262
경남,함양,한식,멸치쌈밥,화림골,서상면 칠형정뒷길 6,055-964-3009
경남,거창군,양식,"스테이크,스파게티",레아모,거창읍 아림로 32-1,055-943-9282
경남,거창군,한식,복매운탕,풍전복집,거창읍 상동2길 9,055-942-7572
경남,거창군,한식,복매운탕,거창복어,거창읍 공수들1길 23,055-942-7781
경남,거창군,한식,"복지리, 생지리",대성복·찜전문점,거창읍 소만2길 28-4,055-943-5457
경남,거창군,기타,한우생고기,동막골한우숯불촌,거창읍 대평3길 58,055-945-3369
경남,거창군,기타,애우생고기,애우전문점 거창축협한우팰리스,거창읍 거함대로 3178 (외 1필지),055-943-9203
경남,거창군,기타,"한우꽃등심, 암돼지삼겹살",수승대임정은가든,위천면 송계로 363,055-941-0952
경남,거창군,한식,오리불고기,명동오리,가조면 가조가야로 1129,055-943-5293
경남,거창군,기타,소고기모듬. 소고기특선,푸줏간,거창읍 소만2길 53,055-943-0287
경남,거창군,기타,생삼겹살,원미정,거창읍 소만3길 38,055-943-2387
경남,거창군,일식,송어회,월성횟집,북상면 깊은골길 23,055-945-1038
경남,거창군,일식,바다모듬회,사량도,거창읍 거열로4길 7-24,055-944-8473
경남,거창군,중식,해물쟁반짜장,상해,거창읍 중앙로1길 42,055-944-0077
경남,거창군,중식,탕수육,청운각,거창읍 수남로 2216,055-944-3237
경남,거창군,기타,생삼겹살,쌍쌍식육식당,가조면 가조가야로 1096,055-943-2428
경남,거창군,한식,해물닭찜,건계정,거창읍 거안로 1173-21,055-944-7833
경남,거창군,한식,갈비찜,삼산이수,거창읍 내학길 35-4,055-942-0103
경남,거창군,한식,생오리숯불구이,팔공산오리,거창읍 창동로 81,055-943-8057
경남,거창군,기타,한우생고기,외양간구시,거창읍 거열로4길 123,055-944-4900
경남,거창군,기타,"생삼겹살,목살",부경숯불가든,거창읍 공수들1길 77,055-941-0607
경남,거창군,기타,우렁쌈밥,왕우렁쌈밥,거창읍 거함대로5길 71,055-945-3042
경남,거창군,한식,족발보쌈,장충동왕족발보쌈,거창읍 거창대로 34,055-945-3300
경남,거창군,한식,굴뚝배기,모려촌24시생굴뚝배기전문점,거창읍 상동길 50,055-943-0902
경남,거창군,한식,추어탕,금호추어탕,거창읍 강남로1길 196-6,055-944-8005
경남,거창군,한식,한방백숙,옥계촌,북상면 덕유월성로 1968,055-942-5197
경남,거창군,한식,산나물정식,남덕유산대표산나물집,북상면 덕유월성로 1173,055-944-5351
경남,거창군,한식,해물찜,고래불해물찜,거창읍 공수들3길 38,055-944-9779
경남,거창군,한식,황태구이,우성댓잎,거창읍 상동길 31,055-945-1140
경남,거창군,기타,생삽겹살,흑돈,거창읍 공수들1길 56,055-943-6787
경남,거창군,한식,콩나물국밥,㈜엠에스 거창상휴게소,가조면 가조가야로 1523,055-943-0992
경남,거창군,한식,된장찌개,㈜엠에스 거창하휴게소,가조면 가조가야로 1543-81,055-943-0992
경남,거창군,기타,참숯바베큐치킨,훌랄라치킨,거창읍 강변로 123,055-944-0093
경남,거창군,기타,돼지갈비,항아리왕갈비,거창읍 강변로 285,055-944-0043
경남,거창군,한식,소고기샤브,꽃마름거창점,거창읍 거창대로 77,055-942-3522
경남,거창군,한식,누룽지백숙,운정골,거창읍 운정1길 114,055-944-5311
경남,거창군,양식,스파게티,파스타부오노(거창점),거창읍 아림로1길 9,055-945-2772
경남,거창군,한식,닭갈비,유가네닭갈비거창점,거창읍 중앙로 75,055-945-3390
경남,거창군,양식,고르곤졸라피자,실로암,거창읍 중앙로 63,055-944-4714
경남,거창군,한식,한정식,평사리한정식,거창읍 소만1길 31,055-945-1280
경남,거창군,일식,모듬회,미가도,거창읍 소만3길 35-20,055-945-3553
경남,거창군,한식,냉면,제주냉면,거창읍 강남로 54,055-944-7898
경남,거창군,양식,스테이크,블루마리,마리면 거안로 1084 ,055-943-9431
경남,합천군,한식,한우,대식한우명가,용주면 합천호수로 873,055-934-0907
경남,합천군,한식,돼지고기,합천명품토종흑돼지,가야면 가야시장로 106,055-932-6055
경남,합천군,한식,돼지고기,수미정식당,가야면 가조가야로 2880,055-931-1613
경남,합천군,한식,비빔밥,부산식당,가야면 치인1길 8,055-932-7358
경남,합천군,한식,비빔밥,고바우식당,가야면 치인1길 13-5,055-931-7311
경남,합천군,한식,비빔밥,백운식당,가야면 치인2길 27,055-932-7393
경남,합천군,한식,정식,당신이있어좋은세상,가회면 황매산로 58-22,055-934-2024
경남,합천군,한식,민물회,유성가든식당,대병면 서부로 2081,055-933-7055
경남,합천군,한식,북어찜,북어마을,대병면 회양관광단지길 34,055-934-0666
경남,합천군,한식,정식,토속식당,대병면 회양관광잔지길 36-1,055-933-0126
경남,합천군,한식,찜갈비,합천명품토종돼지,묘산면 묘산로 215,055-933-1180
경남,합천군,한식,한우모듬,삼가명품한우,삼가면 서부로 39,055-931-5004
경남,합천군,한식,한우모듬,대가식당1호점,삼가면 일부3길 8,055-931-0688
경남,합천군,한식,한우모듬,태영식육시당,삼가면 일부5길 13,055-931-9399
경남,합천군,한식,장어구이,석수정,삼가면 합천대로 463,055-933-4633
경남,합천군,한식,정식,청솔음식마을,청덕면 동부로 2488-6,055-934-1178
경남,합천군,한식,삼겹살,동원가든,초계면 초계중앙로 75,055-931-7559
경남,합천군,한식,장어구이,방천장어식당,합천읍 강변로 69,055-931-2287
경남,합천군,한식,만물장어,합천민물숯불장어,합천읍 남정길 49,055-933-5252
경남,합천군,한식,찜갈비,합천명품돼지,합천읍 남정길 82,055-933-2900
경남,합천군,일식,바다회,바다횟집,합천읍 동서로 85-1,055-932-6556
경남,합천군,한식,한우모듬,합천황토한우프라자,합천읍 동서로 96,055-931-1692
경남,합천군,한식,돼지국밥,3.3국밥전문점,합천읍 문화로 7,055-931-3321
경남,합천군,한식,돼지국밥,원조장원국밥,합천읍 문화로 9,055-931-3321
경남,합천군,한식,한우모듬,황금나무숯불갈비,합천읍 옥산로 15,055-931-2934
경남,합천군,한식,오리훈제,합천가든,합천읍 옥산로 26,055-931-5288
경남,합천군,한식,삼겹살,참숯골,합천읍 옥산로 31,055-932-8592
경남,합천군,한식,삼겹살,옥산식육식당,합천읍 옥산로 43-9,055-933-0304
경남,합천군,한식,삼겹살,부자돼지,합천읍 옥산로 84,055-931-5885
경남,합천군,한식,메기매운탕,약천메기탕,합천읍 충효로 113,055-933-8253
경남,합천군,중식,탕수육,비룡요리왕,삼가면 삼가로 161,055-933-3296
경남,합천군,한식,산채비빔밥,금호관,가야면 가야산로 1183,055-933-3292
